# 6
# wavenum, a0, a1, a2, maxerr, temp(maxerr)
# fit to xsec vs ((T-100)/10)^2
 53999.5 -2.076E-04  4.414E-02  2.457E+00  0.04  130.
 54000.0 -2.833E-04  6.052E-02  3.407E+00  0.04  130.
 54000.5 -2.734E-04  5.798E-02  3.247E+00  0.04  130.
 54001.0 -1.866E-04  3.961E-02  2.205E+00  0.04  130.
 54001.5 -1.180E-04  2.478E-02  1.347E+00  0.04  130.
 54002.0 -7.477E-05  1.570E-02  8.684E-01  0.05  130.
 54002.5 -5.261E-05  1.095E-02  5.884E-01  0.04  130.
 54003.0 -3.633E-05  7.779E-03  4.283E-01  0.04  130.
 54003.5 -2.656E-05  5.812E-03  3.274E-01  0.04  130.
 54004.0 -2.066E-05  4.562E-03  2.591E-01  0.04  130.
 54004.5 -1.622E-05  3.657E-03  2.122E-01  0.04  130.
 54005.0 -1.338E-05  3.029E-03  1.785E-01  0.04  130.
 54005.5 -1.213E-05  2.641E-03  1.516E-01  0.04  130.
 54006.0 -1.040E-05  2.265E-03  1.327E-01  0.04  130.
 54006.5 -8.295E-06  1.902E-03  1.194E-01  0.04  130.
 54007.0 -7.696E-06  1.718E-03  1.073E-01  0.04  130.
 54007.5 -7.482E-06  1.589E-03  9.736E-02  0.04  130.
 54008.0 -6.771E-06  1.434E-03  9.125E-02  0.04  130.
 54008.5 -5.567E-06  1.252E-03  8.910E-02  0.04  130.
 54009.0 -5.407E-06  1.169E-03  9.083E-02  0.04  130.
 54009.5 -5.419E-06  1.127E-03  9.729E-02  0.03  130.
 54010.0 -4.875E-06  1.037E-03  9.499E-02  0.03  130.
 54010.5 -4.920E-06  9.867E-04  8.336E-02  0.03  130.
 54011.0 -3.458E-06  8.098E-04  8.010E-02  0.04  130.
 54011.5 -3.424E-06  7.617E-04  8.477E-02  0.03  130.
 54012.0 -3.309E-06  7.066E-04  9.348E-02  0.02  130.
 54012.5 -3.288E-06  7.041E-04  8.254E-02  0.02  130.
 54013.0 -3.574E-06  7.173E-04  6.835E-02  0.03  130.
 54013.5 -3.178E-06  6.781E-04  6.162E-02  0.03  130.
 54014.0 -3.083E-06  6.576E-04  5.816E-02  0.03  130.
 54014.5 -2.970E-06  6.378E-04  5.623E-02  0.03  130.
 54015.0 -3.002E-06  6.319E-04  5.491E-02  0.03  130.
 54015.5 -2.847E-06  6.090E-04  5.445E-02  0.03  130.
 54016.0 -2.842E-06  6.023E-04  5.406E-02  0.03  130.
 54016.5 -2.773E-06  5.913E-04  5.409E-02  0.03  130.
 54017.0 -2.775E-06  5.871E-04  5.435E-02  0.03  130.
 54017.5 -2.743E-06  5.812E-04  5.492E-02  0.03  130.
 54018.0 -2.816E-06  5.870E-04  5.563E-02  0.03  130.
 54018.5 -2.722E-06  5.768E-04  5.704E-02  0.03  130.
 54019.0 -2.801E-06  5.848E-04  5.870E-02  0.03  130.
 54019.5 -2.847E-06  5.893E-04  6.145E-02  0.03  130.
 54020.0 -2.934E-06  5.987E-04  6.606E-02  0.03  130.
 54020.5 -2.348E-06  5.434E-04  7.639E-02  0.03  130.
 54021.0 -2.949E-06  5.970E-04  9.100E-02  0.02  130.
 54021.5 -3.250E-06  6.379E-04  9.466E-02  0.02  130.
 54022.0 -3.274E-06  6.409E-04  8.757E-02  0.02  130.
 54022.5 -3.262E-06  6.393E-04  8.862E-02  0.02  130.
 54023.0 -3.136E-06  6.058E-04  1.025E-01  0.02  130.
 54023.5 -3.307E-06  6.451E-04  1.054E-01  0.02  130.
 54024.0 -3.288E-06  6.862E-04  9.399E-02  0.03  130.
 54024.5 -3.987E-06  7.960E-04  8.668E-02  0.03  130.
 54025.0 -3.650E-06  7.908E-04  8.689E-02  0.03  130.
 54025.5 -4.377E-06  8.970E-04  8.806E-02  0.03  130.
 54026.0 -4.572E-06  9.345E-04  9.230E-02  0.03  130.
 54026.5 -4.835E-06  1.014E-03  9.658E-02  0.03  130.
 54027.0 -5.583E-06  1.118E-03  1.021E-01  0.03  130.
 54027.5 -5.385E-06  1.148E-03  1.103E-01  0.04  130.
 54028.0 -6.552E-06  1.325E-03  1.166E-01  0.03  130.
 54028.5 -6.938E-06  1.421E-03  1.274E-01  0.03  130.
 54029.0 -8.136E-06  1.620E-03  1.382E-01  0.03  130.
 54029.5 -8.568E-06  1.759E-03  1.537E-01  0.04  130.
 54030.0 -9.628E-06  1.984E-03  1.725E-01  0.04  130.
 54030.5 -1.101E-05  2.245E-03  1.994E-01  0.03  130.
 54031.0 -1.240E-05  2.541E-03  2.386E-01  0.03  130.
 54031.5 -1.472E-05  2.987E-03  2.756E-01  0.03  130.
 54032.0 -1.696E-05  3.530E-03  3.054E-01  0.04  130.
 54032.5 -2.109E-05  4.351E-03  3.530E-01  0.04  130.
 54033.0 -2.659E-05  5.432E-03  4.295E-01  0.03  130.
 54033.5 -3.373E-05  6.995E-03  5.187E-01  0.04  130.
 54034.0 -3.931E-05  8.892E-03  6.577E-01  0.05  130.
 54034.5 -6.662E-05  1.357E-02  8.679E-01  0.04  130.
 54035.0 -9.632E-05  1.997E-02  1.255E+00  0.04  130.
 54035.5 -1.530E-04  3.188E-02  1.922E+00  0.04  130.
 54036.0 -2.337E-04  4.960E-02  2.986E+00  0.04  130.
 54036.5 -3.110E-04  6.519E-02  3.860E+00  0.04  130.
 54037.0 -2.886E-04  6.021E-02  3.606E+00  0.04  130.
 54037.5 -2.057E-04  4.281E-02  2.692E+00  0.04  130.
 54038.0 -1.430E-04  2.931E-02  2.044E+00  0.04  130.
 54038.5 -1.160E-04  2.310E-02  1.840E+00  0.04  130.
 54039.0 -1.114E-04  2.188E-02  2.019E+00  0.04  130.
 54039.5 -1.324E-04  2.544E-02  2.658E+00  0.03  130.
 54040.0 -1.910E-04  3.598E-02  4.009E+00  0.03  130.
 54040.5 -2.810E-04  5.261E-02  6.122E+00  0.03  130.
 54041.0 -3.316E-04  6.144E-02  7.169E+00  0.03  130.
 54041.5 -2.579E-04  4.772E-02  5.577E+00  0.03  130.
 54042.0 -1.589E-04  2.965E-02  3.480E+00  0.03  130.
 54042.5 -1.014E-04  1.887E-02  2.156E+00  0.03  130.
 54043.0 -6.965E-05  1.279E-02  1.431E+00  0.03  130.
 54043.5 -4.757E-05  9.025E-03  1.011E+00  0.03  130.
 54044.0 -3.488E-05  6.535E-03  7.595E-01  0.03  130.
 54044.5 -2.769E-05  5.214E-03  5.894E-01  0.03  130.
 54045.0 -2.169E-05  4.141E-03  4.779E-01  0.03  130.
 54045.5 -1.836E-05  3.450E-03  3.990E-01  0.03  130.
 54046.0 -1.506E-05  2.869E-03  3.444E-01  0.03  130.
 54046.5 -1.265E-05  2.405E-03  3.102E-01  0.03  130.
 54047.0 -1.047E-05  1.976E-03  2.956E-01  0.02  130.
 54047.5 -9.279E-06  1.714E-03  2.751E-01  0.02  130.
 54048.0 -7.794E-06  1.477E-03  2.475E-01  0.02  130.
 54048.5 -6.925E-06  1.318E-03  2.267E-01  0.02  130.
 54049.0 -6.406E-06  1.226E-03  2.007E-01  0.03  130.
 54049.5 -6.776E-06  1.238E-03  1.772E-01  0.02  130.
 54050.0 -6.158E-06  1.150E-03  1.632E-01  0.02  130.
 54050.5 -5.303E-06  1.031E-03  1.543E-01  0.03  130.
 54051.0 -5.405E-06  1.006E-03  1.470E-01  0.02  130.
 54051.5 -4.756E-06  8.976E-04  1.445E-01  0.02  130.
 54052.0 -4.414E-06  8.408E-04  1.449E-01  0.02  130.
 54052.5 -3.679E-06  6.932E-04  1.550E-01  0.02  130.
 54053.0 -3.252E-06  5.749E-04  1.698E-01  0.02  130.
 54053.5 -2.537E-06  5.085E-04  1.655E-01  0.02  130.
 54054.0 -3.617E-06  6.292E-04  1.498E-01  0.01  130.
 54054.5 -3.204E-06  6.249E-04  1.374E-01  0.02  130.
 54055.0 -3.420E-06  6.596E-04  1.310E-01  0.02  130.
 54055.5 -3.420E-06  6.596E-04  1.300E-01  0.02  130.
 54056.0 -2.739E-06  5.960E-04  1.327E-01  0.02  130.
 54056.5 -2.919E-06  5.931E-04  1.381E-01  0.02  130.
 54057.0 -1.842E-06  4.728E-04  1.528E-01  0.02  130.
 54057.5 -1.737E-06  4.138E-04  1.669E-01  0.01  130.
 54058.0 -2.304E-06  4.768E-04  1.605E-01  0.02  130.
 54058.5 -3.241E-06  6.191E-04  1.511E-01  0.02  130.
 54059.0 -3.415E-06  6.590E-04  1.510E-01  0.02  130.
 54059.5 -3.485E-06  6.559E-04  1.587E-01  0.01  130.
 54060.0 -3.236E-06  6.185E-04  1.741E-01  0.01  130.
 54060.5 -3.291E-06  6.432E-04  1.875E-01  0.01  130.
 54061.0 -2.521E-06  6.239E-04  1.920E-01  0.02  130.
 54061.5 -2.246E-06  7.056E-04  1.976E-01  0.02  130.
 54062.0 -1.958E-06  8.314E-04  2.055E-01  0.02  130.
 54062.5 -1.646E-06  1.033E-03  2.061E-01  0.02  130.
 54063.0 -1.127E-06  1.121E-03  2.146E-01  0.02  130.
 54063.5 -2.572E-06  1.289E-03  2.264E-01  0.02  130.
 54064.0 -3.774E-06  1.318E-03  2.450E-01  0.02  130.
 54064.5 -5.587E-06  1.393E-03  2.668E-01  0.03  130.
 54065.0 -7.464E-06  1.563E-03  2.924E-01  0.02  130.
 54065.5 -9.718E-06  1.826E-03  3.228E-01  0.02  130.
 54066.0 -1.075E-05  2.025E-03  3.625E-01  0.02  130.
 54066.5 -1.267E-05  2.345E-03  4.112E-01  0.02  130.
 54067.0 -1.459E-05  2.708E-03  4.743E-01  0.03  130.
 54067.5 -1.762E-05  3.250E-03  5.554E-01  0.03  130.
 54068.0 -2.270E-05  4.094E-03  6.613E-01  0.03  130.
 54068.5 -2.913E-05  5.206E-03  8.094E-01  0.03  130.
 54069.0 -3.650E-05  6.717E-03  1.025E+00  0.03  130.
 54069.5 -5.632E-05  9.740E-03  1.341E+00  0.02  130.
 54070.0 -7.605E-05  1.362E-02  1.866E+00  0.03  130.
 54070.5 -1.162E-04  2.088E-02  2.751E+00  0.03  130.
 54071.0 -1.781E-04  3.281E-02  4.331E+00  0.03  130.
 54071.5 -2.883E-04  5.240E-02  6.667E+00  0.03  130.
 54072.0 -4.074E-04  6.896E-02  8.087E+00  0.03  130.
 54072.5 -2.967E-04  5.356E-02  7.118E+00  0.03  130.
 54073.0 -1.957E-04  3.534E-02  5.321E+00  0.03  130.
 54073.5 -1.375E-04  2.430E-02  4.444E+00  0.02  130.
 54074.0 -1.183E-04  1.985E-02  4.678E+00  0.02  130.
 54074.5 -1.281E-04  2.041E-02  6.177E+00  0.02  130.
 54075.0 -1.930E-04  2.768E-02  9.224E+00  0.01  130.
 54075.5 -1.695E-04  2.734E-02  1.220E+01  0.02  130.
 54076.0 -1.922E-04  2.749E-02  1.053E+01  0.02  130.
 54076.5 -1.240E-04  1.836E-02  6.777E+00  0.02  130.
 54077.0 -7.682E-05  1.174E-02  4.173E+00  0.02  130.
 54077.5 -5.290E-05  8.667E-03  2.725E+00  0.01  130.
 54078.0 -2.915E-05  6.311E-03  1.910E+00  0.02  130.
 54078.5 -1.526E-05  4.881E-03  1.415E+00  0.02  130.
 54079.0 -1.237E-05  3.930E-03  1.093E+00  0.02  130.
 54079.5 -7.974E-06  2.727E-03  8.815E-01  0.02  130.
 54080.0 -1.210E-05  2.488E-03  7.238E-01  0.02  130.
 54080.5 -1.069E-05  2.015E-03  6.149E-01  0.02  130.
 54081.0 -9.051E-06  1.653E-03  5.345E-01  0.02  130.
 54081.5 -8.462E-06  1.457E-03  4.715E-01  0.02  130.
 54082.0 -7.304E-06  1.238E-03  4.237E-01  0.02  130.
 54082.5 -6.756E-06  1.109E-03  3.855E-01  0.02  130.
 54083.0 -5.579E-06  9.301E-04  3.563E-01  0.02  130.
 54083.5 -5.338E-06  8.552E-04  3.317E-01  0.02  130.
 54084.0 -4.784E-06  7.643E-04  3.125E-01  0.02  130.
 54084.5 -4.044E-06  6.617E-04  2.979E-01  0.02  130.
 54085.0 -4.313E-06  6.579E-04  2.850E-01  0.01  130.
 54085.5 -3.821E-06  5.925E-04  2.761E-01  0.01  130.
 54086.0 -2.736E-06  4.713E-04  2.708E-01  0.01  130.
 54086.5 -2.936E-06  4.708E-04  2.651E-01  0.01  130.
 54087.0 -2.110E-06  3.833E-04  2.638E-01  0.02  130.
 54087.5 -2.380E-06  3.797E-04  2.629E-01  0.01  130.
 54088.0 -2.885E-06  4.081E-04  2.629E-01  0.01  130.
 54088.5 -2.776E-06  3.871E-04  2.659E-01  0.01  130.
 54089.0 -2.285E-06  3.218E-04  2.709E-01  0.01  130.
 54089.5 -3.102E-06  3.751E-04  2.760E-01  0.01  130.
 54090.0 -2.733E-06  3.205E-04  2.850E-01  0.01  130.
 54090.5 -2.589E-06  3.014E-04  2.956E-01  0.01  130.
 54091.0 -2.356E-06  2.696E-04  3.086E-01  0.01  130.
 54091.5 -2.520E-06  2.751E-04  3.242E-01  0.01  130.
 54092.0 -2.287E-06  2.433E-04  3.433E-01  0.01  130.
 54092.5 -3.120E-06  3.317E-04  3.636E-01  0.01  130.
 54093.0 -3.164E-06  3.198E-04  3.909E-01  0.01  130.
 54093.5 -3.929E-06  3.819E-04  4.218E-01  0.01  130.
 54094.0 -3.206E-06  3.076E-04  4.621E-01  0.01  130.
 54094.5 -3.575E-06  3.553E-04  5.087E-01  0.01  130.
 54095.0 -4.460E-06  4.278E-04  5.656E-01  0.01  130.
 54095.5 -5.850E-06  5.779E-04  6.356E-01  0.01  130.
 54096.0 -6.329E-06  6.397E-04  7.267E-01  0.01  130.
 54096.5 -7.950E-06  8.144E-04  8.422E-01  0.01  130.
 54097.0 -1.200E-05  1.183E-03  9.929E-01  0.01  130.
 54097.5 -1.621E-05  1.747E-03  1.195E+00  0.01  130.
 54098.0 -1.877E-05  2.080E-03  1.495E+00  0.01  130.
 54098.5 -1.638E-05  2.030E-03  1.943E+00  0.02  130.
 54099.0 -3.106E-05  3.686E-03  2.615E+00  0.01  130.
 54099.5 -4.822E-05  6.012E-03  3.729E+00  0.01  130.
 54100.0 -7.604E-05  9.889E-03  5.678E+00  0.01  130.
 54100.5 -1.277E-04  1.686E-02  9.073E+00  0.01  130.
 54101.0 -1.711E-04  2.298E-02  1.326E+01  0.02  130.
 54101.5 -1.855E-04  2.487E-02  1.400E+01  0.02  130.
 54102.0 -1.870E-04  2.120E-02  1.111E+01  0.01  130.
 54102.5 -7.414E-05  6.013E-03  9.179E+00  0.01  130.
 54103.0 -2.719E-05 -2.939E-03  9.676E+00  0.01  130.
 54103.5 -1.946E-06 -1.171E-02  1.296E+01  0.00  130.
 54104.0  1.706E-06 -1.830E-02  1.697E+01  0.00  170.
 54104.5  3.148E-05 -2.111E-02  1.560E+01  0.00  170.
 54105.0  2.695E-05 -1.388E-02  1.028E+01  0.01  130.
 54105.5  4.840E-06 -7.034E-03  6.328E+00  0.00  170.
 54106.0  1.156E-05 -5.270E-03  4.191E+00  0.00  130.
 54106.5  6.275E-06 -3.443E-03  2.948E+00  0.00  130.
 54107.0  3.901E-06 -2.382E-03  2.177E+00  0.00  130.
 54107.5  4.292E-06 -1.994E-03  1.693E+00  0.01  130.
 54108.0 -1.942E-07 -1.171E-03  1.356E+00  0.00  130.
 54108.5 -9.567E-07 -9.475E-04  1.133E+00  0.00  170.
 54109.0 -1.824E-07 -8.591E-04  9.708E-01  0.00  130.
 54109.5  9.376E-07 -8.601E-04  8.525E-01  0.00  130.
 54110.0  3.042E-07 -7.416E-04  7.621E-01  0.00  130.
 54110.5  1.332E-06 -7.935E-04  6.955E-01  0.00  130.
 54111.0  9.592E-07 -7.384E-04  6.435E-01  0.00  130.
 54111.5  1.763E-06 -7.929E-04  6.057E-01  0.00  130.
 54112.0  1.763E-06 -7.929E-04  5.767E-01  0.00  130.
 54112.5  1.937E-06 -7.983E-04  5.560E-01  0.00  170.
 54113.0  1.538E-06 -7.855E-04  5.425E-01  0.00  170.
 54113.5  1.490E-06 -7.900E-04  5.352E-01  0.00  140.
 54114.0  3.121E-06 -9.728E-04  5.373E-01  0.00  140.
 54114.5  3.306E-06 -1.014E-03  5.424E-01  0.00  130.
 54115.0  3.263E-06 -1.052E-03  5.538E-01  0.00  130.
 54115.5  3.189E-06 -1.099E-03  5.711E-01  0.00  130.
 54116.0  3.519E-06 -1.188E-03  5.961E-01  0.00  130.
 54116.5  3.679E-06 -1.271E-03  6.288E-01  0.00  130.
 54117.0  5.113E-06 -1.483E-03  6.726E-01  0.00  130.
 54117.5  5.979E-06 -1.683E-03  7.281E-01  0.00  130.
 54118.0  6.197E-06 -1.813E-03  7.952E-01  0.00  130.
 54118.5  6.910E-06 -2.032E-03  8.822E-01  0.00  130.
 54119.0  8.434E-06 -2.380E-03  9.954E-01  0.00  130.
 54119.5  5.720E-06 -2.319E-03  1.132E+00  0.01  130.
 54120.0  9.000E-06 -2.885E-03  1.325E+00  0.01  130.
 54120.5  8.254E-06 -3.353E-03  1.587E+00  0.01  130.
 54121.0  1.532E-05 -4.512E-03  1.955E+00  0.00  130.
 54121.5  1.942E-05 -5.674E-03  2.492E+00  0.00  130.
 54122.0  2.326E-05 -7.261E-03  3.316E+00  0.00  130.
 54122.5  3.306E-05 -1.014E-02  4.654E+00  0.00  130.
 54123.0  4.839E-05 -1.465E-02  6.919E+00  0.00  130.
 54123.5  7.200E-05 -2.229E-02  1.095E+01  0.01  160.
 54124.0  1.060E-04 -3.439E-02  1.719E+01  0.00  140.
 54124.5  1.239E-04 -4.285E-02  2.106E+01  0.00  150.
 54125.0  1.158E-04 -4.007E-02  1.849E+01  0.00  130.
 54125.5  1.306E-04 -4.043E-02  1.572E+01  0.01  130.
 54126.0  1.955E-04 -5.517E-02  1.719E+01  0.01  130.
 54126.5  3.473E-04 -7.919E-02  2.044E+01  0.01  130.
 54127.0  2.758E-04 -6.750E-02  1.786E+01  0.01  130.
 54127.5  1.848E-04 -4.504E-02  1.185E+01  0.01  130.
 54128.0  1.230E-04 -2.856E-02  7.486E+00  0.01  130.
 54128.5  8.043E-05 -1.898E-02  5.089E+00  0.01  130.
 54129.0  5.044E-05 -1.287E-02  3.662E+00  0.01  130.
 54129.5  4.148E-05 -1.005E-02  2.762E+00  0.01  130.
 54130.0  3.577E-05 -8.053E-03  2.178E+00  0.01  130.
 54130.5  3.066E-05 -6.761E-03  1.796E+00  0.01  130.
 54131.0  1.980E-05 -5.092E-03  1.523E+00  0.01  130.
 54131.5  2.413E-05 -5.282E-03  1.359E+00  0.00  130.
 54132.0  1.554E-05 -4.113E-03  1.216E+00  0.02  130.
 54132.5  1.822E-05 -4.284E-03  1.140E+00  0.01  130.
 54133.0  1.695E-05 -4.034E-03  1.082E+00  0.01  130.
 54133.5  1.707E-05 -4.029E-03  1.053E+00  0.01  130.
 54134.0  1.817E-05 -4.176E-03  1.050E+00  0.02  130.
 54134.5  1.851E-05 -4.258E-03  1.063E+00  0.01  130.
 54135.0  1.999E-05 -4.561E-03  1.105E+00  0.01  130.
 54135.5  2.173E-05 -4.951E-03  1.172E+00  0.01  130.
 54136.0  2.443E-05 -5.470E-03  1.269E+00  0.01  130.
 54136.5  2.729E-05 -6.150E-03  1.409E+00  0.01  130.
 54137.0  3.537E-05 -7.389E-03  1.606E+00  0.01  130.
 54137.5  4.044E-05 -8.676E-03  1.877E+00  0.01  130.
 54138.0  5.076E-05 -1.072E-02  2.275E+00  0.01  130.
 54138.5  5.116E-05 -1.223E-02  2.835E+00  0.02  130.
 54139.0  7.364E-05 -1.667E-02  3.747E+00  0.02  130.
 54139.5  1.037E-04 -2.330E-02  5.217E+00  0.02  130.
 54140.0  1.538E-04 -3.454E-02  7.679E+00  0.01  130.
 54140.5  2.451E-04 -5.485E-02  1.209E+01  0.02  130.
 54141.0  4.196E-04 -8.925E-02  1.918E+01  0.01  130.
 54141.5  4.958E-04 -1.112E-01  2.486E+01  0.02  130.
 54142.0  4.855E-04 -1.099E-01  2.362E+01  0.01  130.
 54142.5  4.371E-04 -1.012E-01  2.103E+01  0.02  130.
 54143.0  5.073E-04 -1.054E-01  1.981E+01  0.02  130.
 54143.5  3.568E-04 -7.869E-02  1.543E+01  0.02  130.
 54144.0  2.709E-04 -5.515E-02  1.038E+01  0.02  130.
 54144.5  1.777E-04 -3.607E-02  6.975E+00  0.02  130.
 54145.0  1.329E-04 -2.683E-02  5.151E+00  0.02  130.
 54145.5  9.379E-05 -1.995E-02  3.930E+00  0.02  130.
 54146.0  7.813E-05 -1.620E-02  3.099E+00  0.02  130.
 54146.5  6.067E-05 -1.321E-02  2.582E+00  0.02  130.
 54147.0  5.819E-05 -1.214E-02  2.301E+00  0.02  130.
 54147.5  5.975E-05 -1.207E-02  2.186E+00  0.02  130.
 54148.0  5.574E-05 -1.182E-02  2.182E+00  0.02  130.
 54148.5  6.377E-05 -1.322E-02  2.333E+00  0.02  130.
 54149.0  7.489E-05 -1.532E-02  2.639E+00  0.02  130.
 54149.5  9.121E-05 -1.876E-02  3.201E+00  0.02  130.
 54150.0  1.155E-04 -2.445E-02  4.193E+00  0.02  130.
 54150.5  1.684E-04 -3.528E-02  5.933E+00  0.02  130.
 54151.0  2.340E-04 -5.016E-02  8.517E+00  0.03  130.
 54151.5  3.395E-04 -7.142E-02  1.199E+01  0.03  130.
 54152.0  4.768E-04 -1.025E-01  1.737E+01  0.02  130.
 54152.5  5.576E-04 -1.239E-01  2.158E+01  0.03  130.
 54153.0  5.961E-04 -1.188E-01  1.921E+01  0.03  130.
 54153.5  3.930E-04 -8.119E-02  1.327E+01  0.03  130.
 54154.0  2.579E-04 -5.377E-02  8.884E+00  0.03  130.
 54154.5  1.925E-04 -4.078E-02  6.790E+00  0.03  130.
 54155.0  1.820E-04 -3.725E-02  5.993E+00  0.03  130.
 54155.5  1.756E-04 -3.636E-02  5.833E+00  0.03  130.
 54156.0  1.884E-04 -3.860E-02  6.130E+00  0.03  130.
 54156.5  2.277E-04 -4.645E-02  7.329E+00  0.03  130.
 54157.0  2.984E-04 -6.042E-02  9.466E+00  0.03  130.
 54157.5  3.089E-04 -5.965E-02  9.355E+00  0.03  130.
 54158.0  2.272E-04 -4.067E-02  6.723E+00  0.03  130.
 54158.5  1.675E-04 -2.816E-02  4.872E+00  0.03  130.
 54159.0  1.432E-04 -2.517E-02  4.239E+00  0.03  130.
 54159.5  1.319E-04 -2.487E-02  3.979E+00  0.03  130.
 54160.0  1.028E-04 -2.014E-02  3.196E+00  0.03  130.
 54160.5  6.703E-05 -1.348E-02  2.222E+00  0.03  130.
 54161.0  4.752E-05 -9.491E-03  1.577E+00  0.03  130.
 54161.5  3.753E-05 -7.287E-03  1.196E+00  0.03  130.
 54162.0  3.050E-05 -5.807E-03  9.552E-01  0.03  130.
 54162.5  2.464E-05 -4.738E-03  7.902E-01  0.03  130.
 54163.0  1.996E-05 -3.951E-03  6.721E-01  0.03  130.
 54163.5  1.740E-05 -3.439E-03  5.844E-01  0.02  130.
 54164.0  1.428E-05 -2.919E-03  5.137E-01  0.03  130.
 54164.5  1.340E-05 -2.650E-03  4.597E-01  0.02  130.
 54165.0  1.091E-05 -2.276E-03  4.128E-01  0.03  130.
 54165.5  1.064E-05 -2.127E-03  3.765E-01  0.02  130.
 54166.0  9.601E-06 -1.940E-03  3.452E-01  0.02  130.
 54166.5  8.727E-06 -1.762E-03  3.175E-01  0.02  130.
 54167.0  7.712E-06 -1.589E-03  2.931E-01  0.02  130.
 54167.5  7.401E-06 -1.503E-03  2.732E-01  0.02  130.
 54168.0  6.998E-06 -1.388E-03  2.545E-01  0.02  130.
 54168.5  6.290E-06 -1.277E-03  2.381E-01  0.03  130.
 54169.0  6.122E-06 -1.209E-03  2.238E-01  0.02  130.
 54169.5  5.508E-06 -1.127E-03  2.112E-01  0.02  130.
 54170.0  4.690E-06 -9.975E-04  1.980E-01  0.02  130.
 54170.5  4.851E-06 -9.742E-04  1.881E-01  0.02  130.
 54171.0  5.862E-06 -1.012E-03  1.805E-01  0.02  130.
 54171.5  5.943E-06 -9.658E-04  1.712E-01  0.02  130.
 54172.0  5.371E-06 -8.677E-04  1.620E-01  0.02  130.
 54172.5  5.128E-06 -8.360E-04  1.551E-01  0.02  130.
 54173.0  4.197E-06 -7.682E-04  1.477E-01  0.02  130.
 54173.5  3.943E-06 -7.303E-04  1.413E-01  0.02  130.
 54174.0  3.701E-06 -6.987E-04  1.353E-01  0.02  130.
 54174.5  2.935E-06 -6.161E-04  1.291E-01  0.02  130.
 54175.0  2.997E-06 -6.041E-04  1.243E-01  0.02  130.
 54175.5  3.106E-06 -5.909E-04  1.196E-01  0.02  130.
 54176.0  2.850E-06 -5.603E-04  1.149E-01  0.02  130.
 54176.5  2.578E-06 -5.257E-04  1.106E-01  0.02  130.
 54177.0  2.663E-06 -5.151E-04  1.067E-01  0.02  130.
 54177.5  2.642E-06 -4.997E-04  1.032E-01  0.02  130.
 54178.0  2.359E-06 -4.702E-04  9.961E-02  0.02  130.
 54178.5  2.287E-06 -4.500E-04  9.644E-02  0.02  130.
 54179.0  2.177E-06 -4.168E-04  9.327E-02  0.02  130.
 54179.5  2.040E-06 -4.020E-04  9.018E-02  0.02  130.
 54180.0  1.889E-06 -3.860E-04  8.727E-02  0.02  130.
 54180.5  1.941E-06 -3.908E-04  8.482E-02  0.02  130.
 54181.0  1.822E-06 -3.728E-04  8.214E-02  0.02  130.
 54181.5  1.820E-06 -3.668E-04  7.987E-02  0.02  130.
 54182.0  1.691E-06 -3.475E-04  7.745E-02  0.02  130.
 54182.5  1.662E-06 -3.379E-04  7.526E-02  0.02  130.
 54183.0  1.551E-06 -3.221E-04  7.312E-02  0.02  130.
 54183.5  1.538E-06 -3.149E-04  7.121E-02  0.02  130.
 54184.0  1.430E-06 -2.982E-04  6.917E-02  0.02  130.
 54184.5  1.412E-06 -2.914E-04  6.744E-02  0.02  130.
 54185.0  1.409E-06 -2.848E-04  6.573E-02  0.02  130.
 54185.5  1.393E-06 -2.771E-04  6.410E-02  0.02  130.
 54186.0  1.375E-06 -2.702E-04  6.257E-02  0.02  130.
 54186.5  1.364E-06 -2.609E-04  6.098E-02  0.02  130.
 54187.0  1.453E-06 -2.585E-04  5.960E-02  0.02  130.
 54187.5  1.780E-06 -2.657E-04  5.845E-02  0.01  130.
 54188.0  2.576E-06 -2.865E-04  5.740E-02  0.01  130.
 54188.5  2.311E-06 -2.665E-04  5.603E-02  0.01  130.
 54189.0  3.035E-06 -2.728E-04  5.528E-02  0.01  130.
 54189.5  2.163E-06 -1.996E-04  5.408E-02  0.01  130.
 54190.0  1.383E-06 -1.837E-04  5.231E-02  0.01  130.
 54190.5  1.211E-06 -1.999E-04  5.085E-02  0.02  130.
 54191.0  1.122E-06 -1.996E-04  4.970E-02  0.01  130.
 54191.5  1.030E-06 -1.913E-04  4.854E-02  0.02  130.
 54192.0  1.019E-06 -1.899E-04  4.760E-02  0.02  130.
 54192.5  9.718E-07 -1.836E-04  4.659E-02  0.01  130.
 54193.0  9.388E-07 -1.776E-04  4.562E-02  0.02  130.
 54193.5  9.686E-07 -1.770E-04  4.479E-02  0.01  130.
 54194.0  9.571E-07 -1.709E-04  4.387E-02  0.02  130.
 54194.5  1.006E-06 -1.719E-04  4.312E-02  0.01  130.
 54195.0  1.046E-06 -1.653E-04  4.222E-02  0.01  130.
 54195.5  1.461E-06 -1.802E-04  4.171E-02  0.01  130.
 54196.0  2.109E-06 -1.988E-04  4.116E-02  0.01  130.
 54196.5  1.967E-06 -1.880E-04  4.032E-02  0.01  130.
 54197.0  2.285E-06 -2.007E-04  3.987E-02  0.01  130.
 54197.5  1.215E-06 -1.538E-04  3.859E-02  0.01  130.
 54198.0  8.952E-07 -1.385E-04  3.775E-02  0.01  130.
