# 6
# wavenum, a0, a1, a2, maxerr, temp(maxerr)
# fit to xsec vs ((T-100)/10)^2
 53446.0  7.237E-08  8.269E-05  4.221E-02  0.00  380.
 53446.5  6.087E-08  8.388E-05  4.653E-02  0.01  320.
 53447.0  1.704E-07 -1.942E-05  7.391E-02  0.04  500.
 53447.5  2.255E-07 -6.433E-05  8.967E-02  0.05  500.
 53448.0  9.609E-08  5.877E-05  7.187E-02  0.02  500.
 53448.5  4.416E-08  1.112E-04  7.134E-02  0.01  320.
 53449.0  5.961E-08  1.095E-04  8.426E-02  0.01  500.
 53449.5  2.393E-07 -2.672E-05  1.265E-01  0.04  500.
 53450.0  7.617E-08  1.444E-04  1.102E-01  0.01  500.
 53450.5  1.866E-07  9.576E-05  1.424E-01  0.02  320.
 53451.0  1.476E-07  1.867E-04  1.550E-01  0.01  320.
 53451.5  2.272E-07  2.101E-04  1.901E-01  0.01  320.
 53452.0  3.056E-07  2.650E-04  2.370E-01  0.01  320.
 53452.5  2.870E-07  4.304E-04  2.904E-01  0.01  420.
 53453.0  2.689E-07  6.663E-04  3.789E-01  0.01  420.
 53453.5  2.902E-07  9.850E-04  5.364E-01  0.01  500.
 53454.0  1.103E-08  1.680E-03  7.747E-01  0.01  320.
 53454.5 -3.906E-07  2.572E-03  1.188E+00  0.02  500.
 53455.0 -7.980E-07  3.360E-03  1.645E+00  0.02  500.
 53455.5 -7.890E-07  3.239E-03  1.813E+00  0.02  500.
 53456.0 -6.477E-07  2.648E-03  1.650E+00  0.02  500.
 53456.5 -6.431E-07  2.219E-03  1.509E+00  0.02  500.
 53457.0 -6.627E-07  2.141E-03  1.716E+00  0.02  500.
 53457.5 -7.690E-07  2.441E-03  2.330E+00  0.02  500.
 53458.0 -8.671E-07  2.762E-03  2.846E+00  0.02  500.
 53458.5 -6.484E-07  2.462E-03  2.490E+00  0.02  500.
 53459.0 -2.918E-07  2.019E-03  1.606E+00  0.01  320.
 53459.5  3.297E-07  1.818E-03  8.863E-01  0.00  500.
 53460.0  7.584E-07  1.648E-03  4.765E-01  0.01  500.
 53460.5  7.529E-07  1.335E-03  2.915E-01  0.02  500.
 53461.0  3.558E-07  7.981E-04  2.661E-01  0.01  500.
 53461.5  1.714E-07  5.036E-04  2.349E-01  0.01  500.
 53462.0  9.069E-08  3.947E-04  1.916E-01  0.01  500.
 53462.5  8.741E-08  3.384E-04  1.532E-01  0.01  500.
 53463.0  1.271E-07  3.341E-04  1.144E-01  0.01  500.
 53463.5  2.474E-07  4.116E-04  6.465E-02  0.02  500.
 53464.0  5.758E-07  6.186E-04 -9.873E-03  0.03  500.
 53464.5  8.383E-07  7.391E-04 -5.947E-02  0.03  500.
 53465.0  6.322E-07  6.063E-04 -3.980E-02  0.03  500.
 53465.5  3.046E-07  3.402E-04  1.279E-02  0.03  500.
 53466.0  1.899E-07  1.944E-04  3.908E-02  0.02  500.
 53466.5  1.959E-07  9.532E-05  5.255E-02  0.00  500.
 53467.0  1.388E-07  9.884E-05  4.590E-02  0.02  500.
 53467.5  1.220E-07  8.175E-05  4.450E-02  0.01  500.
 53468.0  1.035E-07  6.868E-05  4.348E-02  0.01  500.
 53468.5  8.288E-08  6.149E-05  4.178E-02  0.01  500.
 53469.0  7.154E-08  5.246E-05  4.089E-02  0.01  500.
 53469.5  7.212E-08  4.018E-05  4.081E-02  0.01  380.
 53470.0  9.883E-08  1.082E-05  4.432E-02  0.01  400.
 53470.5  2.166E-07 -8.832E-05  6.168E-02  0.04  500.
 53471.0  1.386E-07 -2.645E-05  4.753E-02  0.02  500.
 53471.5  1.769E-07 -5.905E-05  5.236E-02  0.03  500.
 53472.0  1.244E-07 -5.133E-06  3.930E-02  0.01  380.
 53472.5  1.407E-07 -4.213E-06  3.680E-02  0.01  500.
 53473.0  1.931E-07 -2.449E-05  3.816E-02  0.01  500.
 53473.5  2.926E-07 -6.430E-05  4.242E-02  0.01  500.
 53474.0  4.653E-07 -1.368E-04  5.148E-02  0.01  500.
 53474.5  6.537E-07 -2.164E-04  6.190E-02  0.01  500.
 53475.0  8.299E-07 -3.141E-04  7.835E-02  0.01  300.
 53475.5  8.544E-07 -2.946E-04  7.305E-02  0.01  500.
 53476.0  7.487E-07 -1.986E-04  5.613E-02  0.02  500.
 53476.5  5.842E-07 -6.759E-05  3.567E-02  0.02  500.
 53477.0  5.088E-07  8.971E-05  7.920E-03  0.03  500.
 53477.5  6.675E-07  3.429E-04 -4.719E-02  0.04  500.
 53478.0  1.009E-06  6.439E-04 -1.186E-01  0.04  500.
 53478.5  1.137E-06  6.192E-04 -1.150E-01  0.04  500.
 53479.0  6.696E-07  4.226E-04 -6.421E-02  0.04  500.
 53479.5  3.502E-07  2.419E-04 -2.033E-02  0.04  500.
 53480.0  2.609E-07  2.050E-04 -1.189E-02  0.03  500.
 53480.5  3.110E-07  2.801E-04 -2.970E-02  0.04  500.
 53481.0  4.774E-07  4.430E-04 -6.764E-02  0.04  500.
 53481.5  4.641E-07  4.390E-04 -6.695E-02  0.04  500.
 53482.0  4.469E-07  2.026E-04 -1.396E-02  0.02  300.
 53482.5  3.318E-07  3.541E-05  2.470E-02  0.00  320.
 53483.0  1.124E-07  9.393E-05  1.597E-02  0.02  500.
 53483.5  7.066E-08  7.497E-05  2.159E-02  0.02  500.
 53484.0  5.273E-08  6.300E-05  2.555E-02  0.02  500.
 53484.5  4.305E-08  5.666E-05  2.822E-02  0.01  500.
 53485.0  3.775E-08  5.322E-05  3.029E-02  0.01  500.
 53485.5  3.560E-08  5.187E-05  3.206E-02  0.01  500.
 53486.0  5.057E-08  3.828E-05  3.659E-02  0.00  500.
 53486.5  4.469E-08  4.920E-05  3.597E-02  0.01  420.
 53487.0  5.157E-08  5.384E-05  3.684E-02  0.01  500.
 53487.5  1.524E-07 -1.648E-05  5.344E-02  0.02  500.
 53488.0  1.646E-07  1.032E-05  4.968E-02  0.01  500.
 53488.5  1.668E-07  8.257E-05  3.634E-02  0.01  420.
 53489.0  2.394E-07  1.935E-04  1.416E-02  0.02  500.
 53489.5  4.255E-07  4.550E-04 -4.210E-02  0.04  500.
 53490.0  6.015E-07  6.500E-04 -8.375E-02  0.04  500.
 53490.5  5.409E-07  5.984E-04 -6.567E-02  0.04  500.
 53491.0  3.429E-07  4.191E-04 -1.780E-02  0.03  500.
 53491.5  2.401E-07  2.655E-04  2.478E-02  0.02  500.
 53492.0  1.176E-07  1.671E-04  5.850E-02  0.02  500.
 53492.5  5.752E-08  1.381E-04  7.522E-02  0.01  500.
 53493.0  4.012E-08  1.211E-04  9.055E-02  0.01  500.
 53493.5  3.913E-08  1.218E-04  1.004E-01  0.00  500.
 53494.0  6.204E-08  1.314E-04  1.099E-01  0.00  300.
 53494.5  8.309E-08  2.181E-04  1.026E-01  0.01  500.
 53495.0  1.790E-07  3.693E-04  8.356E-02  0.02  500.
 53495.5  1.860E-07  3.920E-04  1.005E-01  0.02  500.
 53496.0  8.943E-08  3.006E-04  1.492E-01  0.01  500.
 53496.5  2.220E-08  2.262E-04  2.034E-01  0.00  320.
 53497.0  1.276E-07  9.471E-05  2.799E-01  0.02  500.
 53497.5 -2.397E-08  2.601E-04  3.102E-01  0.01  320.
 53498.0 -4.730E-08  3.462E-04  3.828E-01  0.01  500.
 53498.5 -9.635E-08  3.949E-04  5.072E-01  0.01  500.
 53499.0 -1.485E-07  4.827E-04  6.952E-01  0.02  500.
 53499.5 -5.956E-08  5.328E-04  1.014E+00  0.03  500.
 53500.0 -3.636E-07  1.025E-03  1.486E+00  0.02  500.
 53500.5 -6.666E-07  1.680E-03  2.276E+00  0.02  500.
 53501.0 -9.524E-07  2.358E-03  3.176E+00  0.02  500.
 53501.5 -1.004E-06  2.476E-03  3.463E+00  0.02  500.
 53502.0 -8.317E-07  2.051E-03  3.183E+00  0.02  500.
 53502.5 -6.116E-07  1.537E-03  3.146E+00  0.02  500.
 53503.0 -5.421E-07  1.369E-03  3.793E+00  0.02  500.
 53503.5 -5.983E-07  1.424E-03  4.612E+00  0.02  500.
 53504.0 -5.792E-07  1.297E-03  4.231E+00  0.02  500.
 53504.5 -3.839E-07  8.906E-04  2.952E+00  0.01  500.
 53505.0 -1.954E-07  5.517E-04  1.882E+00  0.02  500.
 53505.5  1.251E-07  1.625E-04  1.284E+00  0.02  500.
 53506.0  6.207E-08  1.512E-04  8.925E-01  0.02  500.
 53506.5  1.800E-07 -2.339E-06  6.839E-01  0.02  500.
 53507.0  2.571E-07 -1.015E-04  5.489E-01  0.03  500.
 53507.5  1.619E-07 -3.643E-05  4.278E-01  0.03  500.
 53508.0  2.185E-07 -9.918E-05  3.632E-01  0.03  500.
 53508.5  1.207E-07 -2.112E-05  2.892E-01  0.02  500.
 53509.0  6.555E-08  1.206E-05  2.392E-01  0.02  500.
 53509.5  3.124E-08  3.396E-05  2.007E-01  0.02  500.
 53510.0  1.572E-08  4.023E-05  1.733E-01  0.01  500.
 53510.5  9.513E-09  3.913E-05  1.533E-01  0.02  500.
 53511.0  1.115E-08  3.159E-05  1.386E-01  0.01  500.
 53511.5  1.233E-07 -7.639E-05  1.478E-01  0.05  500.
 53512.0  1.098E-08  2.595E-05  1.144E-01  0.02  500.
 53512.5  1.117E-07 -6.982E-05  1.249E-01  0.05  500.
 53513.0  5.480E-09  2.706E-05  9.666E-02  0.01  500.
 53513.5  3.876E-09  2.773E-05  8.931E-02  0.01  320.
 53514.0  4.487E-09  2.567E-05  8.411E-02  0.01  420.
 53514.5  5.392E-09  2.373E-05  7.965E-02  0.01  500.
 53515.0  6.571E-09  2.176E-05  7.596E-02  0.01  500.
 53515.5  7.340E-09  2.091E-05  7.265E-02  0.01  500.
 53516.0  9.486E-09  1.808E-05  7.055E-02  0.01  440.
 53516.5  1.220E-08  1.545E-05  6.891E-02  0.01  440.
 53517.0  2.312E-08  4.841E-06  6.981E-02  0.02  500.
 53517.5  1.739E-07 -1.292E-04  9.701E-02  0.07  500.
 53518.0  2.504E-08  3.268E-06  7.001E-02  0.01  440.
 53518.5  2.064E-08  7.493E-06  7.081E-02  0.01  320.
 53519.0  2.288E-08  5.990E-06  7.256E-02  0.01  420.
 53519.5  2.706E-08  3.285E-06  7.300E-02  0.01  420.
 53520.0  3.306E-08  2.014E-07  7.156E-02  0.00  420.
 53520.5  5.125E-08 -1.269E-05  7.083E-02  0.01  400.
 53521.0  1.542E-07 -9.943E-05  8.543E-02  0.05  500.
 53521.5  6.051E-08 -8.865E-06  6.412E-02  0.00  300.
 53522.0  7.200E-08 -1.098E-05  6.300E-02  0.00  400.
 53522.5  9.551E-08 -1.924E-05  6.341E-02  0.01  460.
 53523.0  1.345E-07 -3.441E-05  6.534E-02  0.01  500.
 53523.5  2.041E-07 -6.393E-05  6.969E-02  0.01  500.
 53524.0  3.771E-07 -1.616E-04  8.676E-02  0.01  300.
 53524.5  4.877E-07 -1.844E-04  8.746E-02  0.01  500.
 53525.0  5.792E-07 -2.188E-04  9.291E-02  0.01  500.
 53525.5  6.267E-07 -2.384E-04  9.716E-02  0.02  500.
 53526.0  6.726E-07 -2.543E-04  1.009E-01  0.01  500.
 53526.5  6.350E-07 -2.363E-04  1.009E-01  0.01  500.
 53527.0  5.793E-07 -2.462E-04  1.101E-01  0.01  320.
 53527.5  3.458E-07 -1.184E-04  9.304E-02  0.01  300.
 53528.0  2.034E-07 -3.885E-05  8.453E-02  0.01  500.
 53528.5  1.368E-07 -1.747E-06  8.410E-02  0.01  500.
 53529.0  9.943E-08  2.463E-05  8.658E-02  0.01  500.
 53529.5  7.898E-08  4.618E-05  9.175E-02  0.01  500.
 53530.0  6.540E-08  7.857E-05  9.368E-02  0.00  500.
 53530.5  1.859E-07  1.846E-06  1.189E-01  0.02  500.
 53531.0  5.648E-08  1.795E-04  8.991E-02  0.01  500.
 53531.5  6.432E-08  2.640E-04  8.272E-02  0.01  500.
 53532.0  1.895E-07  2.769E-04  9.040E-02  0.00  360.
 53532.5  1.479E-07  4.003E-04  7.777E-02  0.01  320.
 53533.0  1.441E-07  4.236E-04  8.461E-02  0.00  320.
 53533.5  7.523E-08  4.431E-04  9.253E-02  0.01  500.
 53534.0  4.657E-08  3.774E-04  1.188E-01  0.01  500.
 53534.5  5.139E-08  2.620E-04  1.587E-01  0.00  500.
 53535.0  1.173E-07  1.214E-04  2.093E-01  0.01  500.
 53535.5  1.296E-07  5.888E-05  2.513E-01  0.01  500.
 53536.0  3.804E-08  1.058E-04  2.807E-01  0.01  500.
 53536.5  1.477E-08  1.094E-04  3.300E-01  0.01  500.
 53537.0  5.064E-09  1.114E-04  3.954E-01  0.01  500.
 53537.5  2.700E-09  1.127E-04  4.852E-01  0.01  500.
 53538.0  4.849E-08  7.762E-05  6.178E-01  0.01  500.
 53538.5  5.737E-08  8.645E-05  7.980E-01  0.02  500.
 53539.0 -5.036E-08  2.245E-04  1.043E+00  0.01  500.
 53539.5 -9.724E-08  3.248E-04  1.465E+00  0.01  500.
 53540.0 -1.199E-07  4.142E-04  2.208E+00  0.01  440.
 53540.5 -1.387E-07  5.908E-04  3.423E+00  0.01  500.
 53541.0 -3.899E-07  1.031E-03  4.917E+00  0.01  500.
 53541.5 -1.848E-07  9.010E-04  5.707E+00  0.01  500.
 53542.0 -1.905E-07  8.091E-04  5.428E+00  0.01  500.
 53542.5 -1.058E-07  5.629E-04  5.509E+00  0.01  500.
 53543.0 -3.633E-08  4.298E-04  6.375E+00  0.01  500.
 53543.5  9.277E-08  5.089E-04  6.335E+00  0.00  500.
 53544.0  4.083E-07  5.508E-04  4.679E+00  0.00  320.
 53544.5  9.108E-07  2.949E-04  3.029E+00  0.01  300.
 53545.0  9.409E-07  2.359E-04  1.965E+00  0.00  500.
 53545.5  1.221E-06 -9.869E-05  1.384E+00  0.01  300.
 53546.0  1.066E-06 -9.271E-05  9.982E-01  0.01  500.
 53546.5  8.334E-07 -1.118E-04  7.688E-01  0.00  500.
 53547.0  5.828E-07 -1.085E-04  6.160E-01  0.01  420.
 53547.5  3.269E-07 -2.586E-05  4.941E-01  0.00  300.
 53548.0  2.718E-07 -6.103E-05  4.252E-01  0.01  500.
 53548.5  1.341E-07  1.309E-05  3.507E-01  0.00  400.
 53549.0  9.573E-08  1.502E-05  3.031E-01  0.00  420.
 53549.5  7.384E-08  1.519E-05  2.633E-01  0.00  320.
 53550.0  6.311E-08  1.104E-05  2.328E-01  0.00  320.
 53550.5  8.785E-08 -2.442E-05  2.157E-01  0.01  500.
 53551.0  1.757E-07 -1.115E-04  2.137E-01  0.03  500.
 53551.5  6.666E-08 -2.007E-05  1.785E-01  0.01  500.
 53552.0  1.832E-07 -1.299E-04  1.878E-01  0.04  500.
 53552.5  1.300E-07 -9.304E-05  1.705E-01  0.03  500.
 53553.0  4.258E-08 -1.458E-05  1.453E-01  0.01  500.
 53553.5  2.564E-08  1.292E-07  1.343E-01  0.00  320.
 53554.0  2.195E-08 -7.341E-08  1.297E-01  0.01  300.
 53554.5  2.234E-08 -5.491E-06  1.284E-01  0.00  400.
 53555.0  2.141E-08 -6.753E-06  1.259E-01  0.00  420.
 53555.5  2.141E-08 -7.666E-06  1.222E-01  0.01  400.
 53556.0  1.054E-07 -8.821E-05  1.345E-01  0.04  500.
 53556.5  2.183E-08 -8.615E-06  1.125E-01  0.01  440.
 53557.0  2.076E-08 -9.998E-06  1.101E-01  0.00  300.
 53557.5  1.943E-08 -7.615E-06  1.064E-01  0.00  300.
 53558.0  2.179E-08 -1.095E-05  1.063E-01  0.00  500.
 53558.5  2.194E-08 -9.158E-06  1.047E-01  0.00  440.
 53559.0  2.804E-08 -1.572E-05  1.072E-01  0.01  500.
 53559.5  3.194E-08 -1.485E-05  1.075E-01  0.00  340.
 53560.0  4.945E-08 -2.860E-05  1.131E-01  0.00  300.
 53560.5  1.991E-07 -1.534E-04  1.408E-01  0.04  500.
 53561.0  8.143E-08 -4.136E-05  1.199E-01  0.00  460.
 53561.5  8.175E-08 -3.383E-05  1.184E-01  0.01  500.
 53562.0  9.178E-08 -3.829E-05  1.198E-01  0.01  360.
 53562.5  2.295E-07 -1.635E-04  1.489E-01  0.03  500.
 53563.0  9.681E-08 -5.019E-05  1.291E-01  0.00  320.
 53563.5  1.850E-07 -1.386E-04  1.535E-01  0.02  500.
 53564.0  7.673E-08 -5.525E-05  1.428E-01  0.01  320.
 53564.5  4.105E-08 -3.266E-05  1.463E-01  0.00  440.
 53565.0  3.168E-08 -3.229E-05  1.551E-01  0.00  500.
 53565.5  2.747E-08 -3.367E-05  1.640E-01  0.00  380.
 53566.0  2.314E-08 -3.207E-05  1.730E-01  0.00  420.
 53566.5  2.330E-08 -3.688E-05  1.865E-01  0.00  300.
 53567.0  2.629E-08 -4.534E-05  2.039E-01  0.00  340.
 53567.5  3.223E-08 -5.312E-05  2.228E-01  0.00  500.
 53568.0  1.006E-07 -1.205E-04  2.585E-01  0.01  500.
 53568.5  1.819E-07 -1.949E-04  2.981E-01  0.02  500.
 53569.0  1.464E-07 -1.737E-04  3.239E-01  0.02  500.
 53569.5  1.839E-07 -2.187E-04  3.716E-01  0.03  500.
 53570.0  3.693E-08 -8.685E-05  3.893E-01  0.00  440.
 53570.5  1.689E-07 -2.210E-04  4.779E-01  0.02  500.
 53571.0  2.790E-08 -1.005E-04  5.316E-01  0.00  300.
 53571.5  2.618E-08 -1.160E-04  6.418E-01  0.00  320.
 53572.0  2.710E-08 -1.383E-04  7.940E-01  0.00  320.
 53572.5  2.806E-08 -1.695E-04  1.013E+00  0.00  320.
 53573.0  4.513E-08 -2.464E-04  1.355E+00  0.00  500.
 53573.5  4.335E-08 -3.063E-04  1.875E+00  0.00  340.
 53574.0  7.622E-08 -4.497E-04  2.758E+00  0.00  320.
 53574.5  6.126E-08 -6.153E-04  4.243E+00  0.00  500.
 53575.0  2.186E-07 -1.043E-03  6.455E+00  0.00  500.
 53575.5  9.404E-08 -1.209E-03  8.062E+00  0.00  500.
 53576.0  1.869E-07 -1.481E-03  8.170E+00  0.00  500.
 53576.5  3.601E-07 -1.953E-03  8.335E+00  0.00  320.
 53577.0  5.058E-07 -2.396E-03  8.763E+00  0.00  500.
 53577.5  4.569E-07 -2.082E-03  7.346E+00  0.00  500.
 53578.0  3.114E-07 -1.384E-03  4.926E+00  0.00  500.
 53578.5  3.718E-07 -1.028E-03  3.194E+00  0.00  500.
 53579.0  1.679E-07 -6.171E-04  2.142E+00  0.00  440.
 53579.5  1.283E-07 -4.169E-04  1.512E+00  0.00  300.
 53580.0  2.490E-07 -4.504E-04  1.160E+00  0.00  340.
 53580.5  2.649E-07 -4.051E-04  9.114E-01  0.01  500.
 53581.0  1.414E-07 -2.557E-04  7.180E-01  0.00  500.
 53581.5  1.050E-07 -1.903E-04  5.876E-01  0.00  340.
 53582.0  6.770E-08 -1.288E-04  4.886E-01  0.00  340.
 53582.5  7.619E-08 -1.141E-04  4.210E-01  0.00  500.
 53583.0  2.134E-07 -2.182E-04  3.933E-01  0.01  500.
 53583.5  1.025E-07 -7.768E-05  3.224E-01  0.01  500.
 53584.0  1.389E-07 -6.955E-05  2.879E-01  0.01  500.
 53584.5  2.403E-07 -1.301E-04  2.749E-01  0.00  400.
 53585.0  1.655E-07 -4.551E-05  2.364E-01  0.02  500.
 53585.5  1.550E-07 -4.660E-05  2.208E-01  0.02  500.
 53586.0  1.312E-07 -5.135E-05  2.089E-01  0.01  500.
 53586.5  1.240E-07 -7.191E-05  2.043E-01  0.01  500.
 53587.0  3.196E-07 -2.617E-04  2.352E-01  0.03  500.
 53587.5  1.289E-07 -8.582E-05  1.903E-01  0.00  340.
 53588.0  1.257E-07 -7.730E-05  1.828E-01  0.01  500.
 53588.5  1.523E-07 -8.695E-05  1.802E-01  0.01  500.
 53589.0  2.000E-07 -9.861E-05  1.769E-01  0.01  500.
 53589.5  2.969E-07 -1.356E-04  1.808E-01  0.02  500.
 53590.0  5.133E-07 -2.345E-04  1.941E-01  0.01  500.
 53590.5  6.913E-07 -2.709E-04  1.952E-01  0.02  500.
 53591.0  8.101E-07 -3.103E-04  2.005E-01  0.02  500.
 53591.5  9.268E-07 -3.708E-04  2.128E-01  0.02  500.
 53592.0  1.014E-06 -4.333E-04  2.279E-01  0.01  500.
 53592.5  1.014E-06 -5.023E-04  2.513E-01  0.01  500.
 53593.0  5.725E-07 -2.780E-04  2.230E-01  0.01  500.
 53593.5  3.387E-07 -1.807E-04  2.180E-01  0.02  500.
 53594.0  2.280E-07 -1.427E-04  2.233E-01  0.01  500.
 53594.5  1.728E-07 -1.306E-04  2.352E-01  0.01  500.
 53595.0  1.461E-07 -1.321E-04  2.514E-01  0.01  500.
 53595.5  1.411E-07 -1.447E-04  2.721E-01  0.01  500.
 53596.0  2.210E-07 -2.277E-04  3.106E-01  0.01  500.
 53596.5  4.047E-07 -3.954E-04  3.716E-01  0.02  500.
 53597.0  2.678E-07 -2.939E-04  3.831E-01  0.01  500.
 53597.5  1.605E-07 -2.223E-04  4.092E-01  0.00  380.
 53598.0  1.740E-07 -2.546E-04  4.662E-01  0.00  500.
 53598.5  3.323E-07 -4.222E-04  5.659E-01  0.01  500.
 53599.0  3.208E-07 -4.363E-04  6.517E-01  0.01  500.
 53599.5  4.132E-07 -5.330E-04  7.803E-01  0.01  500.
 53600.0  4.435E-07 -6.054E-04  9.476E-01  0.00  500.
 53600.5  3.785E-07 -6.156E-04  1.170E+00  0.00  500.
 53601.0  4.503E-07 -7.598E-04  1.519E+00  0.01  440.
 53601.5  4.604E-07 -9.114E-04  2.047E+00  0.01  460.
 53602.0  4.750E-07 -1.194E-03  2.937E+00  0.01  460.
 53602.5  6.067E-07 -1.755E-03  4.465E+00  0.01  500.
 53603.0  8.355E-07 -2.612E-03  6.918E+00  0.01  500.
 53603.5  1.206E-06 -3.752E-03  9.709E+00  0.01  500.
 53604.0  1.419E-06 -4.344E-03  1.077E+01  0.01  500.
 53604.5  1.578E-06 -4.727E-03  1.080E+01  0.01  500.
 53605.0  1.665E-06 -4.768E-03  1.020E+01  0.01  500.
 53605.5  1.329E-06 -3.639E-03  7.699E+00  0.01  500.
 53606.0  9.338E-07 -2.377E-03  5.012E+00  0.01  500.
 53606.5  7.572E-07 -1.619E-03  3.285E+00  0.01  500.
 53607.0  6.172E-07 -1.127E-03  2.270E+00  0.01  500.
 53607.5  6.579E-07 -8.826E-04  1.657E+00  0.01  320.
 53608.0  6.646E-07 -5.907E-04  1.222E+00  0.01  500.
 53608.5  9.347E-07 -5.294E-04  9.654E-01  0.02  500.
 53609.0  1.128E-06 -4.920E-04  7.850E-01  0.02  500.
 53609.5  1.210E-06 -4.550E-04  6.574E-01  0.03  500.
 53610.0  1.028E-06 -3.792E-04  5.620E-01  0.03  500.
 53610.5  6.546E-07 -2.788E-04  4.906E-01  0.02  500.
 53611.0  4.021E-07 -2.078E-04  4.361E-01  0.02  500.
 53611.5  3.248E-07 -2.130E-04  4.049E-01  0.01  500.
 53612.0  2.227E-07 -1.565E-04  3.673E-01  0.01  500.
 53612.5  2.030E-07 -1.524E-04  3.461E-01  0.01  500.
 53613.0  2.358E-07 -1.796E-04  3.354E-01  0.00  440.
 53613.5  1.165E-07 -6.246E-05  3.010E-01  0.01  500.
 53614.0  8.927E-08 -1.460E-05  2.834E-01  0.01  500.
 53614.5  7.784E-08  3.057E-05  2.719E-01  0.01  500.
 53615.0  8.870E-08  8.047E-05  2.636E-01  0.01  320.
 53615.5  1.341E-07  1.327E-04  2.629E-01  0.00  320.
 53616.0  1.015E-07  3.226E-04  2.398E-01  0.01  320.
 53616.5  8.930E-08  5.403E-04  2.196E-01  0.01  300.
 53617.0  1.332E-07  6.709E-04  2.177E-01  0.01  300.
 53617.5  5.352E-09  8.155E-04  2.032E-01  0.01  400.
 53618.0 -2.198E-09  7.243E-04  2.306E-01  0.01  500.
 53618.5  1.144E-08  5.218E-04  2.767E-01  0.01  320.
 53619.0  3.019E-08  2.995E-04  3.308E-01  0.01  500.
 53619.5  4.851E-08  1.289E-04  3.872E-01  0.01  500.
 53620.0  6.551E-08  7.616E-06  4.487E-01  0.01  500.
 53620.5  8.228E-08 -8.392E-05  5.196E-01  0.01  500.
 53621.0  1.085E-07 -1.692E-04  6.074E-01  0.01  500.
 53621.5  2.224E-07 -3.286E-04  7.361E-01  0.01  500.
 53622.0  2.964E-07 -4.656E-04  8.977E-01  0.00  300.
 53622.5  2.144E-07 -4.713E-04  1.086E+00  0.01  500.
 53623.0  2.611E-07 -6.328E-04  1.398E+00  0.01  440.
 53623.5  2.801E-07 -8.048E-04  1.851E+00  0.02  500.
 53624.0  3.740E-07 -1.138E-03  2.589E+00  0.02  500.
 53624.5  5.616E-07 -1.743E-03  3.836E+00  0.01  500.
 53625.0  8.632E-07 -2.743E-03  5.938E+00  0.02  500.
 53625.5  1.357E-06 -4.267E-03  9.080E+00  0.02  500.
 53626.0  1.769E-06 -5.565E-03  1.172E+01  0.02  500.
 53626.5  1.811E-06 -5.528E-03  1.200E+01  0.02  500.
 53627.0  1.507E-06 -4.331E-03  1.047E+01  0.02  500.
 53627.5  9.813E-07 -2.462E-03  7.505E+00  0.01  500.
 53628.0  5.603E-07 -1.122E-03  4.845E+00  0.01  500.
 53628.5  3.565E-07 -6.225E-04  3.214E+00  0.01  500.
 53629.0  2.678E-07 -4.922E-04  2.261E+00  0.01  500.
 53629.5  2.096E-07 -4.162E-04  1.663E+00  0.02  500.
 53630.0  2.195E-07 -4.128E-04  1.291E+00  0.01  440.
 53630.5  1.858E-07 -3.536E-04  1.030E+00  0.01  500.
 53631.0  2.173E-07 -3.664E-04  8.659E-01  0.01  320.
 53631.5  1.283E-07 -2.698E-04  7.289E-01  0.01  500.
 53632.0  1.203E-07 -2.534E-04  6.425E-01  0.01  500.
 53632.5  1.463E-07 -2.685E-04  5.846E-01  0.01  500.
 53633.0  1.981E-07 -3.142E-04  5.520E-01  0.01  320.
 53633.5  1.215E-07 -2.392E-04  5.057E-01  0.01  500.
 53634.0  1.257E-07 -2.436E-04  4.887E-01  0.02  500.
 53634.5  1.392E-07 -2.547E-04  4.809E-01  0.02  500.
 53635.0  1.705E-07 -2.828E-04  4.857E-01  0.01  500.
 53635.5  3.478E-07 -4.436E-04  5.272E-01  0.00  440.
 53636.0  3.531E-07 -4.261E-04  5.390E-01  0.01  500.
 53636.5  5.105E-07 -5.489E-04  5.922E-01  0.01  500.
 53637.0  4.580E-07 -5.434E-04  6.360E-01  0.01  500.
 53637.5  5.297E-07 -6.710E-04  7.288E-01  0.00  300.
 53638.0  4.729E-07 -6.476E-04  8.112E-01  0.01  500.
 53638.5  6.331E-07 -8.198E-04  9.712E-01  0.02  500.
 53639.0  6.629E-07 -9.481E-04  1.185E+00  0.02  500.
 53639.5  7.197E-07 -1.145E-03  1.506E+00  0.02  500.
 53640.0  7.837E-07 -1.438E-03  2.014E+00  0.02  500.
 53640.5  7.868E-07 -1.866E-03  2.832E+00  0.02  500.
 53641.0  9.365E-07 -2.614E-03  4.149E+00  0.02  500.
 53641.5  1.295E-06 -3.904E-03  6.339E+00  0.02  500.
 53642.0  1.861E-06 -5.778E-03  9.387E+00  0.02  500.
 53642.5  2.174E-06 -6.826E-03  1.107E+01  0.02  500.
 53643.0  1.982E-06 -6.182E-03  9.875E+00  0.03  500.
 53643.5  1.436E-06 -4.446E-03  7.090E+00  0.03  500.
 53644.0  9.544E-07 -2.918E-03  4.675E+00  0.02  500.
 53644.5  6.651E-07 -1.984E-03  3.183E+00  0.02  500.
 53645.0  4.989E-07 -1.438E-03  2.304E+00  0.02  500.
 53645.5  3.912E-07 -1.075E-03  1.727E+00  0.03  500.
 53646.0  3.285E-07 -8.441E-04  1.349E+00  0.02  500.
