# 6
# wavenum, a0, a1, a2, maxerr, temp(maxerr)
# fit to xsec vs ((T-100)/10)^2
 52953.5  1.165E-08  3.397E-05  1.077E-02  0.01  220.
 52954.0 -2.590E-10  3.632E-05  1.126E-02  0.01  220.
 52954.5 -1.484E-08  4.017E-05  1.194E-02  0.01  200.
 52955.0 -2.285E-08  4.300E-05  1.347E-02  0.01  220.
 52955.5 -2.118E-08  4.356E-05  1.721E-02  0.01  220.
 52956.0 -4.557E-08  5.261E-05  2.154E-02  0.01  220.
 52956.5 -5.401E-08  5.603E-05  1.972E-02  0.01  200.
 52957.0 -4.628E-08  5.249E-05  1.635E-02  0.01  220.
 52957.5 -5.011E-08  5.404E-05  1.465E-02  0.01  220.
 52958.0 -5.617E-08  5.732E-05  1.413E-02  0.01  200.
 52958.5 -5.378E-08  5.717E-05  1.452E-02  0.01  200.
 52959.0 -6.180E-08  6.207E-05  1.478E-02  0.01  220.
 52959.5 -6.263E-08  6.446E-05  1.539E-02  0.01  220.
 52960.0 -6.667E-08  6.856E-05  1.608E-02  0.01  200.
 52960.5 -6.986E-08  7.232E-05  1.700E-02  0.01  220.
 52961.0 -7.148E-08  7.627E-05  1.809E-02  0.01  200.
 52961.5 -7.130E-08  8.114E-05  1.920E-02  0.01  220.
 52962.0 -7.697E-08  8.920E-05  2.038E-02  0.01  200.
 52962.5 -7.005E-08  9.463E-05  2.199E-02  0.01  220.
 52963.0 -6.181E-08  1.032E-04  2.364E-02  0.01  220.
 52963.5 -3.429E-08  1.118E-04  2.557E-02  0.01  220.
 52964.0 -7.488E-09  1.240E-04  2.780E-02  0.01  200.
 52964.5  2.122E-08  1.350E-04  3.062E-02  0.01  200.
 52965.0  1.051E-08  1.509E-04  3.391E-02  0.01  200.
 52965.5 -2.897E-08  1.726E-04  3.761E-02  0.01  220.
 52966.0 -8.117E-08  1.987E-04  4.214E-02  0.01  200.
 52966.5 -1.292E-07  2.231E-04  4.828E-02  0.01  220.
 52967.0 -2.069E-07  2.562E-04  5.570E-02  0.01  220.
 52967.5 -3.242E-07  3.111E-04  6.422E-02  0.01  200.
 52968.0 -4.214E-07  3.723E-04  7.561E-02  0.01  200.
 52968.5 -5.238E-07  4.426E-04  9.259E-02  0.01  220.
 52969.0 -6.668E-07  5.499E-04  1.138E-01  0.01  220.
 52969.5 -8.741E-07  7.079E-04  1.434E-01  0.01  220.
 52970.0 -1.121E-06  9.191E-04  1.889E-01  0.01  220.
 52970.5 -1.588E-06  1.277E-03  2.580E-01  0.01  220.
 52971.0 -2.220E-06  1.817E-03  3.684E-01  0.01  220.
 52971.5 -3.412E-06  2.789E-03  5.445E-01  0.01  220.
 52972.0 -5.802E-06  4.572E-03  8.677E-01  0.01  200.
 52972.5 -9.725E-06  7.478E-03  1.468E+00  0.01  220.
 52973.0 -1.407E-05  1.051E-02  2.131E+00  0.01  220.
 52973.5 -1.333E-05  9.927E-03  2.063E+00  0.01  220.
 52974.0 -8.751E-06  6.590E-03  1.374E+00  0.01  220.
 52974.5 -5.301E-06  3.999E-03  8.109E-01  0.01  200.
 52975.0 -3.274E-06  2.478E-03  5.058E-01  0.01  220.
 52975.5 -2.115E-06  1.630E-03  3.388E-01  0.01  220.
 52976.0 -1.454E-06  1.145E-03  2.398E-01  0.01  200.
 52976.5 -1.043E-06  8.423E-04  1.786E-01  0.01  200.
 52977.0 -7.751E-07  6.472E-04  1.377E-01  0.01  200.
 52977.5 -5.294E-07  4.943E-04  1.114E-01  0.01  220.
 52978.0 -4.180E-07  4.203E-04  8.970E-02  0.01  200.
 52978.5 -9.290E-08  2.928E-04  7.890E-02  0.01  220.
 52979.0  3.131E-07  2.020E-04  6.868E-02  0.02  220.
 52979.5  1.315E-06  3.161E-05  6.571E-02  0.01  200.
 52980.0  1.913E-06 -7.354E-05  6.201E-02  0.02  200.
 52980.5  1.002E-06  2.262E-05  5.149E-02  0.01  200.
 52981.0  3.445E-07  9.053E-05  4.351E-02  0.01  220.
 52981.5  1.169E-07  1.090E-04  3.840E-02  0.01  220.
 52982.0  4.381E-08  1.074E-04  3.512E-02  0.01  220.
 52982.5  4.278E-08  9.667E-05  3.299E-02  0.01  220.
 52983.0  7.531E-08  8.390E-05  3.201E-02  0.01  220.
 52983.5  1.758E-07  6.337E-05  3.291E-02  0.01  220.
 52984.0  4.623E-07  1.770E-05  3.843E-02  0.01  200.
 52984.5  1.305E-06 -9.163E-05  4.566E-02  0.01  200.
 52985.0  2.313E-06 -2.090E-04  4.396E-02  0.02  200.
 52985.5  1.254E-06 -8.920E-05  3.330E-02  0.02  200.
 52986.0  4.436E-07  5.102E-06  2.638E-02  0.01  200.
 52986.5  1.810E-07  3.453E-05  2.342E-02  0.01  220.
 52987.0  7.817E-08  4.406E-05  2.192E-02  0.01  220.
 52987.5  3.125E-08  4.701E-05  2.099E-02  0.01  220.
 52988.0  3.850E-09  4.865E-05  2.023E-02  0.01  220.
 52988.5 -9.689E-09  4.837E-05  1.975E-02  0.01  220.
 52989.0 -1.988E-08  4.756E-05  1.948E-02  0.01  220.
 52989.5 -2.844E-08  4.732E-05  1.925E-02  0.01  220.
 52990.0 -1.866E-08  4.253E-05  1.938E-02  0.01  220.
 52990.5 -3.473E-08  4.575E-05  1.902E-02  0.01  200.
 52991.0 -3.780E-08  4.494E-05  1.911E-02  0.01  220.
 52991.5 -3.657E-08  4.280E-05  1.937E-02  0.01  220.
 52992.0 -3.300E-08  4.176E-05  1.953E-02  0.01  220.
 52992.5 -4.445E-08  4.434E-05  1.960E-02  0.01  220.
 52993.0 -4.517E-08  4.339E-05  2.008E-02  0.01  220.
 52993.5 -5.020E-08  4.502E-05  2.038E-02  0.01  200.
 52994.0 -5.063E-08  4.479E-05  2.100E-02  0.01  200.
 52994.5 -5.254E-08  4.515E-05  2.189E-02  0.01  200.
 52995.0 -4.460E-08  4.152E-05  2.353E-02  0.01  220.
 52995.5 -4.259E-08  4.029E-05  2.602E-02  0.01  220.
 52996.0 -5.021E-08  4.009E-05  3.128E-02  0.01  200.
 52996.5 -4.569E-08  3.538E-05  3.913E-02  0.01  220.
 52997.0 -5.346E-08  4.099E-05  3.663E-02  0.01  220.
 52997.5 -5.689E-08  4.568E-05  3.137E-02  0.01  220.
 52998.0 -6.141E-08  4.956E-05  2.939E-02  0.01  220.
 52998.5 -6.694E-08  5.304E-05  2.934E-02  0.01  200.
 52999.0 -6.877E-08  5.542E-05  3.016E-02  0.01  220.
 52999.5 -7.410E-08  5.882E-05  3.142E-02  0.01  220.
 53000.0 -7.891E-08  6.200E-05  3.310E-02  0.01  220.
 53000.5 -8.408E-08  6.615E-05  3.499E-02  0.01  200.
 53001.0 -9.619E-08  7.312E-05  3.711E-02  0.01  200.
 53001.5 -1.026E-07  7.818E-05  3.984E-02  0.01  200.
 53002.0 -1.104E-07  8.379E-05  4.304E-02  0.01  200.
 53002.5 -1.210E-07  9.138E-05  4.669E-02  0.01  220.
 53003.0 -1.323E-07  1.001E-04  5.096E-02  0.01  200.
 53003.5 -1.394E-07  1.079E-04  5.627E-02  0.01  220.
 53004.0 -1.521E-07  1.192E-04  6.244E-02  0.01  220.
 53004.5 -1.720E-07  1.351E-04  6.969E-02  0.01  220.
 53005.0 -1.926E-07  1.525E-04  7.881E-02  0.01  220.
 53005.5 -1.567E-07  1.581E-04  9.122E-02  0.01  220.
 53006.0 -1.612E-07  1.764E-04  1.068E-01  0.01  220.
 53006.5 -2.608E-07  2.291E-04  1.252E-01  0.01  200.
 53007.0 -2.846E-07  2.593E-04  1.559E-01  0.01  200.
 53007.5 -2.678E-07  2.977E-04  1.906E-01  0.01  200.
 53008.0 -3.552E-07  3.908E-04  2.257E-01  0.01  220.
 53008.5 -3.414E-07  5.045E-04  2.794E-01  0.01  220.
 53009.0 -1.043E-07  6.431E-04  3.676E-01  0.01  220.
 53009.5  6.300E-07  8.107E-04  5.092E-01  0.01  220.
 53010.0 -4.593E-07  1.375E-03  7.326E-01  0.01  220.
 53010.5 -3.017E-06  2.374E-03  1.137E+00  0.01  220.
 53011.0 -6.029E-06  4.088E-03  1.898E+00  0.01  220.
 53011.5 -1.083E-05  7.021E-03  3.172E+00  0.01  220.
 53012.0 -1.374E-05  8.773E-03  4.150E+00  0.01  220.
 53012.5 -1.059E-05  6.923E-03  3.389E+00  0.01  220.
 53013.0 -5.753E-06  4.141E-03  2.052E+00  0.01  200.
 53013.5 -1.721E-06  2.178E-03  1.235E+00  0.01  220.
 53014.0 -2.226E-07  1.329E-03  7.828E-01  0.01  220.
 53014.5 -8.776E-07  1.018E-03  5.263E-01  0.01  220.
 53015.0 -8.660E-07  7.499E-04  3.789E-01  0.01  220.
 53015.5 -7.324E-07  5.724E-04  2.864E-01  0.01  220.
 53016.0 -5.892E-07  4.403E-04  2.282E-01  0.01  220.
 53016.5 -4.778E-07  3.458E-04  1.921E-01  0.01  200.
 53017.0 -3.843E-07  2.709E-04  1.656E-01  0.01  220.
 53017.5 -2.963E-07  2.188E-04  1.362E-01  0.01  220.
 53018.0 -2.875E-07  2.028E-04  1.125E-01  0.01  220.
 53018.5 -2.520E-07  1.802E-04  9.605E-02  0.01  220.
 53019.0 -2.242E-07  1.562E-04  8.492E-02  0.01  200.
 53019.5 -1.752E-07  1.294E-04  7.637E-02  0.01  220.
 53020.0 -1.542E-07  1.147E-04  6.912E-02  0.01  220.
 53020.5 -1.330E-07  1.008E-04  6.341E-02  0.01  220.
 53021.0 -1.165E-07  9.038E-05  5.854E-02  0.01  220.
 53021.5 -9.948E-08  7.979E-05  5.479E-02  0.01  220.
 53022.0 -8.541E-08  7.163E-05  5.166E-02  0.01  220.
 53022.5 -6.931E-08  6.264E-05  4.938E-02  0.01  220.
 53023.0 -5.045E-08  5.335E-05  4.781E-02  0.01  220.
 53023.5 -2.443E-08  4.281E-05  4.719E-02  0.01  220.
 53024.0  2.384E-08  2.615E-05  4.863E-02  0.01  220.
 53024.5  1.369E-07 -9.357E-06  5.486E-02  0.01  220.
 53025.0  1.433E-07 -1.978E-05  5.946E-02  0.01  220.
 53025.5  1.576E-07 -1.692E-05  5.274E-02  0.01  220.
 53026.0  1.595E-07 -1.234E-05  4.645E-02  0.01  220.
 53026.5  1.525E-07 -8.271E-06  4.347E-02  0.01  220.
 53027.0  7.238E-08  8.960E-06  4.140E-02  0.01  220.
 53027.5  2.212E-08  1.944E-05  4.038E-02  0.01  220.
 53028.0  1.152E-08  2.126E-05  4.020E-02  0.01  220.
 53028.5  4.790E-09  2.275E-05  4.033E-02  0.01  220.
 53029.0  7.215E-09  2.218E-05  4.096E-02  0.00  220.
 53029.5  1.874E-08  1.957E-05  4.199E-02  0.00  220.
 53030.0  3.850E-08  1.527E-05  4.361E-02  0.01  220.
 53030.5  6.047E-08  1.172E-05  4.605E-02  0.00  220.
 53031.0  1.134E-07 -1.489E-06  5.138E-02  0.00  220.
 53031.5  2.111E-07 -2.539E-05  6.077E-02  0.00  220.
 53032.0  3.788E-07 -4.272E-05  6.247E-02  0.00  220.
 53032.5  8.481E-07 -8.752E-05  6.032E-02  0.01  220.
 53033.0  2.077E-06 -2.144E-04  6.444E-02  0.01  200.
 53033.5  2.376E-06 -2.379E-04  6.668E-02  0.01  200.
 53034.0  1.071E-06 -9.710E-05  6.404E-02  0.01  200.
 53034.5  5.205E-07 -3.714E-05  6.539E-02  0.01  220.
 53035.0  3.883E-07 -1.816E-05  6.912E-02  0.00  220.
 53035.5  5.654E-07 -4.092E-05  7.590E-02  0.01  220.
 53036.0  1.248E-06 -9.457E-05  8.468E-02  0.00  200.
 53036.5  1.871E-06 -1.650E-04  9.798E-02  0.01  220.
 53037.0  9.506E-07 -8.868E-05  1.089E-01  0.01  220.
 53037.5  3.210E-07 -1.068E-05  1.138E-01  0.00  220.
 53038.0  1.103E-07  1.707E-05  1.219E-01  0.00  240.
 53038.5 -5.105E-09  4.322E-05  1.345E-01  0.00  220.
 53039.0 -5.910E-08  5.686E-05  1.528E-01  0.01  200.
 53039.5 -1.207E-07  6.948E-05  1.782E-01  0.00  220.
 53040.0 -1.635E-07  8.678E-05  2.100E-01  0.00  200.
 53040.5 -2.202E-07  1.056E-04  2.549E-01  0.01  220.
 53041.0 -2.740E-07  1.192E-04  3.181E-01  0.01  200.
 53041.5 -3.745E-07  1.599E-04  4.015E-01  0.00  200.
 53042.0 -5.471E-07  2.298E-04  5.230E-01  0.00  220.
 53042.5 -7.415E-07  3.127E-04  7.175E-01  0.01  220.
 53043.0 -1.192E-06  4.829E-04  1.039E+00  0.01  220.
 53043.5 -1.961E-06  7.944E-04  1.599E+00  0.00  220.
 53044.0 -3.181E-06  1.330E-03  2.663E+00  0.01  200.
 53044.5 -5.178E-06  2.097E-03  4.634E+00  0.00  220.
 53045.0 -6.646E-06  2.568E-03  6.526E+00  0.00  220.
 53045.5 -6.284E-06  2.421E-03  5.575E+00  0.00  220.
 53046.0 -3.658E-06  1.440E-03  3.387E+00  0.00  200.
 53046.5 -2.384E-06  9.657E-04  1.957E+00  0.01  220.
 53047.0 -1.193E-06  4.830E-04  1.239E+00  0.01  220.
 53047.5 -8.006E-07  3.448E-04  8.323E-01  0.00  220.
 53048.0 -5.471E-07  2.545E-04  5.920E-01  0.00  220.
 53048.5 -2.829E-07  1.598E-04  4.459E-01  0.00  200.
 53049.0 -1.602E-07  1.389E-04  3.458E-01  0.01  200.
 53049.5  1.284E-07  7.556E-05  2.800E-01  0.00  220.
 53050.0  6.550E-07  1.043E-05  2.339E-01  0.00  220.
 53050.5  1.862E-06 -1.080E-04  2.015E-01  0.01  220.
 53051.0  1.974E-06 -1.371E-04  1.762E-01  0.00  200.
 53051.5  9.554E-07 -3.305E-05  1.514E-01  0.00  220.
 53052.0  7.424E-07  1.209E-05  1.321E-01  0.00  220.
 53052.5  1.271E-06 -2.914E-05  1.210E-01  0.00  200.
 53053.0  1.439E-06 -4.777E-05  1.114E-01  0.00  220.
 53053.5  9.954E-07 -8.063E-06  1.011E-01  0.00  220.
 53054.0  5.561E-07  3.198E-05  9.226E-02  0.00  220.
 53054.5  4.136E-07  2.550E-05  8.732E-02  0.00  200.
 53055.0  2.527E-07  3.428E-05  8.237E-02  0.00  240.
 53055.5  2.051E-07  1.736E-05  7.985E-02  0.00  220.
 53056.0  1.573E-07  1.777E-05  7.703E-02  0.00  240.
 53056.5  1.466E-07  1.757E-05  7.501E-02  0.00  200.
 53057.0  1.490E-07  2.403E-05  7.318E-02  0.00  200.
 53057.5  1.598E-07  3.900E-05  7.159E-02  0.00  220.
 53058.0  2.511E-07  4.809E-05  7.106E-02  0.00  220.
 53058.5  3.324E-07  9.212E-05  6.926E-02  0.00  220.
 53059.0  4.973E-07  1.414E-04  6.799E-02  0.01  220.
 53059.5  5.863E-07  1.897E-04  6.699E-02  0.01  200.
 53060.0  6.414E-07  1.698E-04  6.963E-02  0.01  200.
 53060.5  5.976E-07  1.333E-04  7.308E-02  0.01  220.
 53061.0  6.632E-07  6.061E-05  7.874E-02  0.00  200.
 53061.5  1.205E-06 -5.386E-05  8.696E-02  0.00  240.
 53062.0  1.800E-06 -1.400E-04  9.443E-02  0.01  220.
 53062.5  1.360E-06 -1.270E-04  9.936E-02  0.00  200.
 53063.0  6.974E-07 -7.667E-05  1.036E-01  0.00  240.
 53063.5  3.270E-07 -5.423E-05  1.102E-01  0.00  220.
 53064.0  2.706E-07 -8.080E-05  1.218E-01  0.00  200.
 53064.5  1.636E-07 -6.214E-05  1.310E-01  0.00  220.
 53065.0  2.125E-07 -9.430E-05  1.462E-01  0.00  240.
 53065.5  1.885E-07 -9.280E-05  1.623E-01  0.00  240.
 53066.0  2.954E-07 -1.279E-04  1.854E-01  0.00  200.
 53066.5  5.589E-07 -1.605E-04  2.123E-01  0.00  240.
 53067.0  7.612E-07 -1.931E-04  2.466E-01  0.00  220.
 53067.5  4.489E-07 -1.982E-04  2.921E-01  0.00  240.
 53068.0  3.321E-07 -2.415E-04  3.544E-01  0.00  220.
 53068.5  3.028E-07 -2.914E-04  4.406E-01  0.00  200.
 53069.0  3.536E-07 -3.695E-04  5.646E-01  0.00  220.
 53069.5  4.897E-07 -4.946E-04  7.539E-01  0.00  200.
 53070.0  6.756E-07 -7.592E-04  1.067E+00  0.00  200.
 53070.5  5.914E-07 -9.391E-04  1.552E+00  0.00  200.
 53071.0  1.429E-06 -1.731E-03  2.481E+00  0.00  240.
 53071.5  2.102E-06 -2.827E-03  4.265E+00  0.00  200.
 53072.0  2.865E-06 -4.617E-03  7.265E+00  0.00  200.
 53072.5  4.421E-06 -6.070E-03  8.803E+00  0.00  240.
 53073.0  2.464E-06 -4.043E-03  6.311E+00  0.00  240.
 53073.5  2.171E-06 -2.608E-03  3.647E+00  0.00  220.
 53074.0  8.737E-07 -1.383E-03  2.156E+00  0.00  220.
 53074.5  6.474E-07 -9.618E-04  1.404E+00  0.00  200.
 53075.0  4.379E-07 -6.341E-04  9.595E-01  0.00  200.
 53075.5  3.426E-07 -4.721E-04  6.980E-01  0.00  240.
 53076.0  3.021E-07 -3.775E-04  5.336E-01  0.00  220.
 53076.5  2.129E-07 -2.879E-04  4.219E-01  0.00  240.
 53077.0  1.996E-07 -2.455E-04  3.466E-01  0.00  220.
 53077.5  2.065E-07 -2.236E-04  2.928E-01  0.00  200.
 53078.0  1.307E-07 -1.764E-04  2.504E-01  0.00  220.
 53078.5  1.904E-07 -1.841E-04  2.217E-01  0.00  200.
 53079.0  1.609E-07 -1.639E-04  1.982E-01  0.00  200.
 53079.5  1.851E-07 -1.655E-04  1.812E-01  0.00  200.
 53080.0  1.267E-07 -1.336E-04  1.650E-01  0.00  220.
 53080.5  1.296E-07 -1.307E-04  1.547E-01  0.00  220.
 53081.0  9.715E-08 -1.134E-04  1.455E-01  0.00  220.
 53081.5  1.773E-07 -1.418E-04  1.423E-01  0.00  220.
 53082.0  2.493E-07 -1.545E-04  1.389E-01  0.01  220.
 53082.5  3.408E-07 -1.874E-04  1.389E-01  0.01  240.
 53083.0  3.166E-07 -1.858E-04  1.380E-01  0.00  200.
 53083.5  3.382E-07 -1.823E-04  1.375E-01  0.00  220.
 53084.0  3.111E-07 -1.836E-04  1.398E-01  0.00  200.
 53084.5  3.936E-07 -2.170E-04  1.460E-01  0.00  240.
 53085.0  2.893E-07 -1.953E-04  1.499E-01  0.01  220.
 53085.5  2.945E-07 -2.139E-04  1.584E-01  0.01  220.
 53086.0  2.729E-07 -2.175E-04  1.678E-01  0.01  200.
 53086.5  2.479E-07 -2.238E-04  1.805E-01  0.01  220.
 53087.0  3.033E-07 -2.586E-04  1.980E-01  0.01  200.
 53087.5  3.319E-07 -2.867E-04  2.190E-01  0.00  200.
 53088.0  3.722E-07 -3.277E-04  2.471E-01  0.00  200.
 53088.5  4.026E-07 -3.688E-04  2.822E-01  0.01  220.
 53089.0  4.790E-07 -4.327E-04  3.289E-01  0.00  220.
 53089.5  5.947E-07 -5.289E-04  3.939E-01  0.00  220.
 53090.0  6.941E-07 -6.391E-04  4.832E-01  0.00  220.
 53090.5  9.460E-07 -8.440E-04  6.162E-01  0.00  220.
 53091.0  1.195E-06 -1.097E-03  8.140E-01  0.00  220.
 53091.5  1.691E-06 -1.532E-03  1.133E+00  0.00  220.
 53092.0  2.358E-06 -2.189E-03  1.652E+00  0.00  200.
 53092.5  3.775E-06 -3.463E-03  2.556E+00  0.00  200.
 53093.0  6.805E-06 -6.048E-03  4.365E+00  0.00  200.
 53093.5  1.179E-05 -1.058E-02  7.649E+00  0.00  220.
 53094.0  1.581E-05 -1.406E-02  1.001E+01  0.00  220.
 53094.5  1.184E-05 -1.060E-02  7.601E+00  0.00  220.
 53095.0  6.303E-06 -5.886E-03  4.355E+00  0.01  220.
 53095.5  4.149E-06 -3.656E-03  2.589E+00  0.01  200.
 53096.0  2.332E-06 -2.220E-03  1.665E+00  0.00  200.
 53096.5  1.821E-06 -1.610E-03  1.148E+00  0.01  200.
 53097.0  1.365E-06 -1.183E-03  8.318E-01  0.00  200.
 53097.5  9.862E-07 -8.768E-04  6.325E-01  0.01  220.
 53098.0  8.591E-07 -7.224E-04  5.069E-01  0.00  220.
 53098.5  8.448E-07 -6.426E-04  4.235E-01  0.00  200.
 53099.0  8.812E-07 -5.873E-04  3.648E-01  0.01  220.
 53099.5  8.424E-07 -5.305E-04  3.214E-01  0.00  200.
 53100.0  7.817E-07 -4.771E-04  2.895E-01  0.00  220.
 53100.5  8.416E-07 -4.849E-04  2.708E-01  0.00  200.
 53101.0  7.591E-07 -4.515E-04  2.556E-01  0.00  220.
 53101.5  6.115E-07 -4.205E-04  2.470E-01  0.01  220.
 53102.0  5.188E-07 -3.953E-04  2.426E-01  0.01  220.
 53102.5  4.919E-07 -3.967E-04  2.449E-01  0.01  200.
 53103.0  5.113E-07 -4.169E-04  2.534E-01  0.01  220.
 53103.5  5.874E-07 -4.642E-04  2.687E-01  0.01  200.
 53104.0  5.965E-07 -4.926E-04  2.900E-01  0.01  220.
 53104.5  7.235E-07 -5.728E-04  3.227E-01  0.01  200.
 53105.0  8.410E-07 -6.657E-04  3.684E-01  0.01  200.
 53105.5  9.641E-07 -7.773E-04  4.316E-01  0.01  220.
 53106.0  1.183E-06 -9.564E-04  5.257E-01  0.01  220.
 53106.5  1.480E-06 -1.212E-03  6.675E-01  0.01  220.
 53107.0  2.037E-06 -1.656E-03  8.988E-01  0.01  220.
 53107.5  2.691E-06 -2.259E-03  1.265E+00  0.01  220.
 53108.0  4.276E-06 -3.460E-03  1.852E+00  0.01  220.
 53108.5  5.923E-06 -5.032E-03  2.819E+00  0.01  220.
 53109.0  1.108E-05 -9.013E-03  4.887E+00  0.01  220.
 53109.5  1.817E-05 -1.497E-02  8.114E+00  0.01  220.
 53110.0  1.973E-05 -1.606E-02  8.631E+00  0.01  220.
 53110.5  1.318E-05 -1.065E-02  5.696E+00  0.01  220.
 53111.0  7.525E-06 -6.134E-03  3.287E+00  0.01  220.
 53111.5  4.655E-06 -3.819E-03  2.079E+00  0.01  220.
 53112.0  3.381E-06 -2.723E-03  1.448E+00  0.01  200.
 53112.5  2.352E-06 -1.915E-03  1.025E+00  0.01  220.
 53113.0  1.812E-06 -1.458E-03  7.722E-01  0.01  220.
 53113.5  1.444E-06 -1.173E-03  6.236E-01  0.01  220.
 53114.0  1.278E-06 -1.024E-03  5.375E-01  0.01  220.
 53114.5  1.206E-06 -9.577E-04  4.927E-01  0.01  220.
 53115.0  1.178E-06 -9.340E-04  4.769E-01  0.01  220.
 53115.5  1.218E-06 -9.749E-04  4.920E-01  0.01  220.
 53116.0  1.432E-06 -1.115E-03  5.449E-01  0.01  220.
 53116.5  1.679E-06 -1.334E-03  6.521E-01  0.01  220.
 53117.0  2.267E-06 -1.795E-03  8.635E-01  0.01  220.
 53117.5  3.441E-06 -2.674E-03  1.244E+00  0.01  220.
 53118.0  4.244E-06 -3.410E-03  1.628E+00  0.01  220.
 53118.5  5.140E-06 -4.181E-03  2.025E+00  0.01  220.
 53119.0  8.433E-06 -6.584E-03  3.088E+00  0.01  220.
 53119.5  1.345E-05 -1.059E-02  4.980E+00  0.01  220.
 53120.0  1.460E-05 -1.155E-02  5.470E+00  0.01  220.
 53120.5  9.962E-06 -7.903E-03  3.785E+00  0.01  220.
 53121.0  6.306E-06 -4.982E-03  2.362E+00  0.01  200.
 53121.5  4.367E-06 -3.579E-03  1.731E+00  0.01  220.
 53122.0  4.134E-06 -3.221E-03  1.494E+00  0.01  220.
 53122.5  3.984E-06 -3.074E-03  1.393E+00  0.01  200.
 53123.0  4.164E-06 -3.209E-03  1.443E+00  0.02  220.
 53123.5  5.243E-06 -4.099E-03  1.878E+00  0.01  220.
 53124.0  7.043E-06 -5.527E-03  2.461E+00  0.01  220.
 53124.5  5.909E-06 -4.492E-03  1.965E+00  0.01  220.
 53125.0  3.664E-06 -2.825E-03  1.265E+00  0.01  220.
 53125.5  2.887E-06 -2.215E-03  9.914E-01  0.01  220.
 53126.0  2.773E-06 -2.127E-03  9.501E-01  0.01  220.
 53126.5  2.471E-06 -1.869E-03  8.252E-01  0.01  220.
 53127.0  1.639E-06 -1.252E-03  5.657E-01  0.01  220.
 53127.5  1.121E-06 -8.327E-04  3.791E-01  0.01  220.
 53128.0  7.832E-07 -5.847E-04  2.752E-01  0.01  220.
 53128.5  6.397E-07 -4.607E-04  2.161E-01  0.01  220.
 53129.0  5.225E-07 -3.680E-04  1.764E-01  0.01  220.
 53129.5  4.161E-07 -2.932E-04  1.480E-01  0.01  220.
 53130.0  3.714E-07 -2.492E-04  1.277E-01  0.01  220.
 53130.5  3.460E-07 -2.175E-04  1.125E-01  0.01  220.
 53131.0  3.212E-07 -1.873E-04  1.001E-01  0.01  220.
 53131.5  3.088E-07 -1.621E-04  8.991E-02  0.01  220.
 53132.0  3.058E-07 -1.395E-04  8.149E-02  0.01  220.
 53132.5  3.093E-07 -1.150E-04  7.408E-02  0.01  220.
 53133.0  3.272E-07 -8.724E-05  6.742E-02  0.01  220.
 53133.5  3.673E-07 -5.164E-05  6.127E-02  0.01  220.
 53134.0  4.665E-07 -7.879E-06  5.558E-02  0.01  220.
 53134.5  5.398E-07  7.067E-05  4.843E-02  0.02  220.
 53135.0  6.437E-07  1.097E-04  4.389E-02  0.01  200.
 53135.5  6.536E-07  1.192E-04  4.075E-02  0.01  220.
 53136.0  5.828E-07  1.158E-04  3.829E-02  0.01  200.
 53136.5  5.075E-07  9.159E-05  3.705E-02  0.01  200.
 53137.0  3.837E-07  6.272E-05  3.610E-02  0.01  220.
 53137.5  2.948E-07  4.726E-05  3.484E-02  0.01  220.
 53138.0  2.828E-07  4.021E-05  3.379E-02  0.01  200.
 53138.5  2.405E-07  6.843E-05  3.118E-02  0.01  220.
 53139.0  2.499E-07  1.128E-04  2.843E-02  0.01  200.
 53139.5  2.891E-07  1.944E-04  2.465E-02  0.01  220.
 53140.0  3.985E-07  3.287E-04  1.966E-02  0.01  200.
 53140.5  5.237E-07  5.122E-04  1.308E-02  0.02  200.
 53141.0  5.816E-07  6.035E-04  9.397E-03  0.02  200.
 53141.5  5.276E-07  5.448E-04  1.011E-02  0.02  200.
 53142.0  4.100E-07  3.969E-04  1.336E-02  0.02  200.
 53142.5  2.855E-07  2.444E-04  1.683E-02  0.01  200.
 53143.0  2.092E-07  1.420E-04  1.902E-02  0.01  200.
 53143.5  1.636E-07  8.312E-05  1.999E-02  0.01  200.
 53144.0  1.316E-07  4.997E-05  2.019E-02  0.01  200.
 53144.5  1.172E-07  2.826E-05  2.004E-02  0.01  220.
 53145.0  1.098E-07  1.230E-05  1.998E-02  0.01  220.
 53145.5  9.700E-08  5.159E-06  1.945E-02  0.01  220.
 53146.0  9.789E-08 -2.608E-06  1.907E-02  0.01  220.
 53146.5  1.013E-07 -8.931E-06  1.876E-02  0.01  220.
 53147.0  1.126E-07 -1.514E-05  1.849E-02  0.01  220.
 53147.5  1.253E-07 -1.906E-05  1.802E-02  0.00  220.
 53148.0  1.462E-07 -2.668E-05  1.800E-02  0.01  200.
 53148.5  1.448E-07 -2.653E-05  1.740E-02  0.00  220.
 53149.0  1.484E-07 -2.966E-05  1.713E-02  0.00  200.
 53149.5  1.300E-07 -2.672E-05  1.651E-02  0.00  220.
 53150.0  1.224E-07 -2.819E-05  1.628E-02  0.01  200.
 53150.5  1.140E-07 -2.681E-05  1.572E-02  0.00  240.
 53151.0  1.277E-07 -3.115E-05  1.568E-02  0.00  220.
 53151.5  1.914E-07 -4.458E-05  1.596E-02  0.01  220.
 53152.0  3.463E-07 -7.728E-05  1.729E-02  0.03  220.
 53152.5  2.994E-07 -6.901E-05  1.663E-02  0.02  220.
 53153.0  3.376E-07 -7.665E-05  1.669E-02  0.03  220.
